REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,C1BMBRFN1,2,2050,1e-05
Globe,C1BMBRFN1,2,2051,1e-05
Globe,C1BMBRFN1,2,2052,1e-05
Globe,C1BMBRFN1,2,2053,1e-05
Globe,C1BMBRFN1,2,2054,1e-05
Globe,C1BMBRFN1,2,2055,1e-05
Globe,C1BMBRFN1,2,2056,1e-05
Globe,C1BMBRFN1,2,2057,1e-05
Globe,C1BMBRFN1,2,2058,1e-05
Globe,C1BMBRFN1,2,2059,1e-05
Globe,C1BMBRFN1,2,2060,1e-05
Globe,C1BMCHP00,1,2010,1e-05
Globe,C1BMCHP00,1,2011,1e-05
Globe,C1BMCHP00,1,2012,1e-05
Globe,C1BMCHP00,1,2013,1e-05
Globe,C1BMCHP00,1,2014,1e-05
Globe,C1BMCHP00,1,2015,1e-05
Globe,C1BMCHP00,1,2016,1e-05
Globe,C1BMCHP00,1,2017,1e-05
Globe,C1BMCHP00,1,2018,1e-05
Globe,C1BMCHP00,1,2019,1e-05
Globe,C1BMCHP00,1,2020,1e-05
Globe,C1BMCHP00,1,2021,1e-05
Globe,C1BMCHP00,1,2022,1e-05
Globe,C1BMCHP00,1,2023,1e-05
Globe,C1BMCHP00,1,2024,1e-05
Globe,C1BMCHP00,1,2025,1e-05
Globe,C1BMCHP00,1,2026,1e-05
Globe,C1BMCHP00,1,2027,1e-05
Globe,C1BMCHP00,1,2028,1e-05
Globe,C1BMCHP00,1,2029,1e-05
Globe,C1BMCHP00,1,2030,1e-05
Globe,C1BMCHP00,1,2031,1e-05
Globe,C1BMCHP00,1,2032,1e-05
Globe,C1BMCHP00,1,2033,1e-05
Globe,C1BMCHP00,1,2034,1e-05
Globe,C1BMCHP00,1,2035,1e-05
Globe,C1BMCHP00,1,2036,1e-05
Globe,C1BMCHP00,1,2037,1e-05
Globe,C1BMCHP00,1,2038,1e-05
Globe,C1BMCHP00,1,2039,1e-05
Globe,C1BMCHP00,1,2040,1e-05
Globe,C1BMCHP00,1,2041,1e-05
Globe,C1BMCHP00,1,2042,1e-05
Globe,C1BMCHP00,1,2043,1e-05
Globe,C1BMCHP00,1,2044,1e-05
Globe,C1BMCHP00,1,2045,1e-05
Globe,C1BMCHP00,1,2046,1e-05
Globe,C1BMCHP00,1,2047,1e-05
Globe,C1BMCHP00,1,2048,1e-05
Globe,C1BMCHP00,1,2049,1e-05
Globe,C1BMCHP00,1,2050,1e-05
Globe,C1BMCHP00,1,2051,1e-05
Globe,C1BMCHP00,1,2052,1e-05
Globe,C1BMCHP00,1,2053,1e-05
Globe,C1BMCHP00,1,2054,1e-05
Globe,C1BMCHP00,1,2055,1e-05
Globe,C1BMCHP00,1,2056,1e-05
Globe,C1BMCHP00,1,2057,1e-05
Globe,C1BMCHP00,1,2058,1e-05
Globe,C1BMCHP00,1,2059,1e-05
Globe,C1BMCHP00,1,2060,1e-05
Globe,C1BMCHP00,2,2010,1e-05
Globe,C1BMCHP00,2,2011,1e-05
Globe,C1BMCHP00,2,2012,1e-05
Globe,C1BMCHP00,2,2013,1e-05
Globe,C1BMCHP00,2,2014,1e-05
Globe,C1BMCHP00,2,2015,1e-05
Globe,C1BMCHP00,2,2016,1e-05
Globe,C1BMCHP00,2,2017,1e-05
Globe,C1BMCHP00,2,2018,1e-05
Globe,C1BMCHP00,2,2019,1e-05
Globe,C1BMCHP00,2,2020,1e-05
Globe,C1BMCHP00,2,2021,1e-05
Globe,C1BMCHP00,2,2022,1e-05
Globe,C1BMCHP00,2,2023,1e-05
Globe,C1BMCHP00,2,2024,1e-05
Globe,C1BMCHP00,2,2025,1e-05
Globe,C1BMCHP00,2,2026,1e-05
Globe,C1BMCHP00,2,2027,1e-05
Globe,C1BMCHP00,2,2028,1e-05
Globe,C1BMCHP00,2,2029,1e-05
Globe,C1BMCHP00,2,2030,1e-05
Globe,C1BMCHP00,2,2031,1e-05
Globe,C1BMCHP00,2,2032,1e-05
Globe,C1BMCHP00,2,2033,1e-05
Globe,C1BMCHP00,2,2034,1e-05
Globe,C1BMCHP00,2,2035,1e-05
Globe,C1BMCHP00,2,2036,1e-05
Globe,C1BMCHP00,2,2037,1e-05
Globe,C1BMCHP00,2,2038,1e-05
Globe,C1BMCHP00,2,2039,1e-05
Globe,C1BMCHP00,2,2040,1e-05
Globe,C1BMCHP00,2,2041,1e-05
Globe,C1BMCHP00,2,2042,1e-05
Globe,C1BMCHP00,2,2043,1e-05
Globe,C1BMCHP00,2,2044,1e-05
Globe,C1BMCHP00,2,2045,1e-05
Globe,C1BMCHP00,2,2046,1e-05
Globe,C1BMCHP00,2,2047,1e-05
Globe,C1BMCHP00,2,2048,1e-05
Globe,C1BMCHP00,2,2049,1e-05
Globe,C1BMCHP00,2,2050,1e-05
Globe,C1BMCHP00,2,2051,1e-05
Globe,C1BMCHP00,2,2052,1e-05
Globe,C1BMCHP00,2,2053,1e-05
Globe,C1BMCHP00,2,2054,1e-05
Globe,C1BMCHP00,2,2055,1e-05
Globe,C1BMCHP00,2,2056,1e-05
Globe,C1BMCHP00,2,2057,1e-05
Globe,C1BMCHP00,2,2058,1e-05
Globe,C1BMCHP00,2,2059,1e-05
Globe,C1BMCHP00,2,2060,1e-05
Globe,C1BMHTF03,1,2010,1e-05
Globe,C1BMHTF03,1,2011,1e-05
Globe,C1BMHTF03,1,2012,1e-05
Globe,C1BMHTF03,1,2013,1e-05
Globe,C1BMHTF03,1,2014,1e-05
Globe,C1BMHTF03,1,2015,1e-05
Globe,C1BMHTF03,1,2016,1e-05
Globe,C1BMHTF03,1,2017,1e-05
Globe,C1BMHTF03,1,2018,1e-05
Globe,C1BMHTF03,1,2019,1e-05
Globe,C1BMHTF03,1,2020,1e-05
Globe,C1BMHTF03,1,2021,1e-05
Globe,C1BMHTF03,1,2022,1e-05
Globe,C1BMHTF03,1,2023,1e-05
Globe,C1BMHTF03,1,2024,1e-05
Globe,C1BMHTF03,1,2025,1e-05
Globe,C1BMHTF03,1,2026,1e-05
Globe,C1BMHTF03,1,2027,1e-05
Globe,C1BMHTF03,1,2028,1e-05
Globe,C1BMHTF03,1,2029,1e-05
Globe,C1BMHTF03,1,2030,1e-05
Globe,C1BMHTF03,1,2031,1e-05
Globe,C1BMHTF03,1,2032,1e-05
Globe,C1BMHTF03,1,2033,1e-05
Globe,C1BMHTF03,1,2034,1e-05
Globe,C1BMHTF03,1,2035,1e-05
Globe,C1BMHTF03,1,2036,1e-05
Globe,C1BMHTF03,1,2037,1e-05
Globe,C1BMHTF03,1,2038,1e-05
Globe,C1BMHTF03,1,2039,1e-05
Globe,C1BMHTF03,1,2040,1e-05
Globe,C1BMHTF03,1,2041,1e-05
Globe,C1BMHTF03,1,2042,1e-05
Globe,C1BMHTF03,1,2043,1e-05
Globe,C1BMHTF03,1,2044,1e-05
Globe,C1BMHTF03,1,2045,1e-05
Globe,C1BMHTF03,1,2046,1e-05
Globe,C1BMHTF03,1,2047,1e-05
Globe,C1BMHTF03,1,2048,1e-05
Globe,C1BMHTF03,1,2049,1e-05
Globe,C1BMHTF03,1,2050,1e-05
Globe,C1BMHTF03,1,2051,1e-05
Globe,C1BMHTF03,1,2052,1e-05
Globe,C1BMHTF03,1,2053,1e-05
Globe,C1BMHTF03,1,2054,1e-05
Globe,C1BMHTF03,1,2055,1e-05
Globe,C1BMHTF03,1,2056,1e-05
Globe,C1BMHTF03,1,2057,1e-05
Globe,C1BMHTF03,1,2058,1e-05
Globe,C1BMHTF03,1,2059,1e-05
Globe,C1BMHTF03,1,2060,1e-05
Globe,C1BMHTF03,2,2010,1e-05
Globe,C1BMHTF03,2,2011,1e-05
Globe,C1BMHTF03,2,2012,1e-05
Globe,C1BMHTF03,2,2013,1e-05
Globe,C1BMHTF03,2,2014,1e-05
Globe,C1BMHTF03,2,2015,1e-05
Globe,C1BMHTF03,2,2016,1e-05
Globe,C1BMHTF03,2,2017,1e-05
Globe,C1BMHTF03,2,2018,1e-05
Globe,C1BMHTF03,2,2019,1e-05
Globe,C1BMHTF03,2,2020,1e-05
Globe,C1BMHTF03,2,2021,1e-05
Globe,C1BMHTF03,2,2022,1e-05
Globe,C1BMHTF03,2,2023,1e-05
Globe,C1BMHTF03,2,2024,1e-05
Globe,C1BMHTF03,2,2025,1e-05
Globe,C1BMHTF03,2,2026,1e-05
Globe,C1BMHTF03,2,2027,1e-05
Globe,C1BMHTF03,2,2028,1e-05
Globe,C1BMHTF03,2,2029,1e-05
Globe,C1BMHTF03,2,2030,1e-05
Globe,C1BMHTF03,2,2031,1e-05
Globe,C1BMHTF03,2,2032,1e-05
Globe,C1BMHTF03,2,2033,1e-05
Globe,C1BMHTF03,2,2034,1e-05
Globe,C1BMHTF03,2,2035,1e-05
Globe,C1BMHTF03,2,2036,1e-05
Globe,C1BMHTF03,2,2037,1e-05
Globe,C1BMHTF03,2,2038,1e-05
Globe,C1BMHTF03,2,2039,1e-05
Globe,C1BMHTF03,2,2040,1e-05
Globe,C1BMHTF03,2,2041,1e-05
Globe,C1BMHTF03,2,2042,1e-05
Globe,C1BMHTF03,2,2043,1e-05
Globe,C1BMHTF03,2,2044,1e-05
Globe,C1BMHTF03,2,2045,1e-05
Globe,C1BMHTF03,2,2046,1e-05
Globe,C1BMHTF03,2,2047,1e-05
Globe,C1BMHTF03,2,2048,1e-05
Globe,C1BMHTF03,2,2049,1e-05
Globe,C1BMHTF03,2,2050,1e-05
Globe,C1BMHTF03,2,2051,1e-05
Globe,C1BMHTF03,2,2052,1e-05
Globe,C1BMHTF03,2,2053,1e-05
Globe,C1BMHTF03,2,2054,1e-05
Globe,C1BMHTF03,2,2055,1e-05
Globe,C1BMHTF03,2,2056,1e-05
Globe,C1BMHTF03,2,2057,1e-05
Globe,C1BMHTF03,2,2058,1e-05
Globe,C1BMHTF03,2,2059,1e-05
Globe,C1BMHTF03,2,2060,1e-05
Globe,C1BMIGPCS,1,2010,0.0062
Globe,C1BMIGPCS,1,2011,0.0062
Globe,C1BMIGPCS,1,2012,0.0062
Globe,C1BMIGPCS,1,2013,0.0062
Globe,C1BMIGPCS,1,2014,0.0062
Globe,C1BMIGPCS,1,2015,0.0062
Globe,C1BMIGPCS,1,2016,0.0062
Globe,C1BMIGPCS,1,2017,0.0062
Globe,C1BMIGPCS,1,2018,0.0062
Globe,C1BMIGPCS,1,2019,0.0062
Globe,C1BMIGPCS,1,2020,0.0062
Globe,C1BMIGPCS,1,2021,0.0062
Globe,C1BMIGPCS,1,2022,0.0062
Globe,C1BMIGPCS,1,2023,0.0062
Globe,C1BMIGPCS,1,2024,0.0062
Globe,C1BMIGPCS,1,2025,0.0062
Globe,C1BMIGPCS,1,2026,0.0062
Globe,C1BMIGPCS,1,2027,0.0062
Globe,C1BMIGPCS,1,2028,0.0062
Globe,C1BMIGPCS,1,2029,0.0062
Globe,C1BMIGPCS,1,2030,0.0062
Globe,C1BMIGPCS,1,2031,0.0062
Globe,C1BMIGPCS,1,2032,0.0062
Globe,C1BMIGPCS,1,2033,0.0062
Globe,C1BMIGPCS,1,2034,0.0062
Globe,C1BMIGPCS,1,2035,0.0062
Globe,C1BMIGPCS,1,2036,0.0062
Globe,C1BMIGPCS,1,2037,0.0062
Globe,C1BMIGPCS,1,2038,0.0062
Globe,C1BMIGPCS,1,2039,0.0062
Globe,C1BMIGPCS,1,2040,0.0062
Globe,C1BMIGPCS,1,2041,0.0062
Globe,C1BMIGPCS,1,2042,0.0062
Globe,C1BMIGPCS,1,2043,0.0062
Globe,C1BMIGPCS,1,2044,0.0062
Globe,C1BMIGPCS,1,2045,0.0062
Globe,C1BMIGPCS,1,2046,0.0062
Globe,C1BMIGPCS,1,2047,0.0062
Globe,C1BMIGPCS,1,2048,0.0062
Globe,C1BMIGPCS,1,2049,0.0062
Globe,C1BMIGPCS,1,2050,0.0062
Globe,C1BMIGPCS,1,2051,0.0062
Globe,C1BMIGPCS,1,2052,0.0062
Globe,C1BMIGPCS,1,2053,0.0062
Globe,C1BMIGPCS,1,2054,0.0062
Globe,C1BMIGPCS,1,2055,0.0062
Globe,C1BMIGPCS,1,2056,0.0062
Globe,C1BMIGPCS,1,2057,0.0062
Globe,C1BMIGPCS,1,2058,0.0062
Globe,C1BMIGPCS,1,2059,0.0062
Globe,C1BMIGPCS,1,2060,0.0062
Globe,C1BMIGPCS,2,2010,1e-05
Globe,C1BMIGPCS,2,2011,1e-05
Globe,C1BMIGPCS,2,2012,1e-05
Globe,C1BMIGPCS,2,2013,1e-05
Globe,C1BMIGPCS,2,2014,1e-05
Globe,C1BMIGPCS,2,2015,1e-05
Globe,C1BMIGPCS,2,2016,1e-05
Globe,C1BMIGPCS,2,2017,1e-05
Globe,C1BMIGPCS,2,2018,1e-05
Globe,C1BMIGPCS,2,2019,1e-05
Globe,C1BMIGPCS,2,2020,1e-05
Globe,C1BMIGPCS,2,2021,1e-05
Globe,C1BMIGPCS,2,2022,1e-05
Globe,C1BMIGPCS,2,2023,1e-05
Globe,C1BMIGPCS,2,2024,1e-05
Globe,C1BMIGPCS,2,2025,1e-05
Globe,C1BMIGPCS,2,2026,1e-05
Globe,C1BMIGPCS,2,2027,1e-05
Globe,C1BMIGPCS,2,2028,1e-05
Globe,C1BMIGPCS,2,2029,1e-05
Globe,C1BMIGPCS,2,2030,1e-05
Globe,C1BMIGPCS,2,2031,1e-05
Globe,C1BMIGPCS,2,2032,1e-05
Globe,C1BMIGPCS,2,2033,1e-05
Globe,C1BMIGPCS,2,2034,1e-05
Globe,C1BMIGPCS,2,2035,1e-05
Globe,C1BMIGPCS,2,2036,1e-05
Globe,C1BMIGPCS,2,2037,1e-05
Globe,C1BMIGPCS,2,2038,1e-05
Globe,C1BMIGPCS,2,2039,1e-05
Globe,C1BMIGPCS,2,2040,1e-05
Globe,C1BMIGPCS,2,2041,1e-05
Globe,C1BMIGPCS,2,2042,1e-05
Globe,C1BMIGPCS,2,2043,1e-05
Globe,C1BMIGPCS,2,2044,1e-05
Globe,C1BMIGPCS,2,2045,1e-05
Globe,C1BMIGPCS,2,2046,1e-05
Globe,C1BMIGPCS,2,2047,1e-05
Globe,C1BMIGPCS,2,2048,1e-05
Globe,C1BMIGPCS,2,2049,1e-05
Globe,C1BMIGPCS,2,2050,1e-05
Globe,C1BMIGPCS,2,2051,1e-05
Globe,C1BMIGPCS,2,2052,1e-05
Globe,C1BMIGPCS,2,2053,1e-05
Globe,C1BMIGPCS,2,2054,1e-05
Globe,C1BMIGPCS,2,2055,1e-05
Globe,C1BMIGPCS,2,2056,1e-05
Globe,C1BMIGPCS,2,2057,1e-05
Globe,C1BMIGPCS,2,2058,1e-05
Globe,C1BMIGPCS,2,2059,1e-05
Globe,C1BMIGPCS,2,2060,1e-05
Globe,C1BMLP000,1,2010,1e-05
Globe,C1BMLP000,1,2011,1e-05
Globe,C1BMLP000,1,2012,1e-05
Globe,C1BMLP000,1,2013,1e-05
Globe,C1BMLP000,1,2014,1e-05
Globe,C1BMLP000,1,2015,1e-05
Globe,C1BMLP000,1,2016,1e-05
Globe,C1BMLP000,1,2017,1e-05
Globe,C1BMLP000,1,2018,1e-05
Globe,C1BMLP000,1,2019,1e-05
Globe,C1BMLP000,1,2020,1e-05
Globe,C1BMLP000,1,2021,1e-05
Globe,C1BMLP000,1,2022,1e-05
Globe,C1BMLP000,1,2023,1e-05
Globe,C1BMLP000,1,2024,1e-05
Globe,C1BMLP000,1,2025,1e-05
Globe,C1BMLP000,1,2026,1e-05
Globe,C1BMLP000,1,2027,1e-05
Globe,C1BMLP000,1,2028,1e-05
Globe,C1BMLP000,1,2029,1e-05
Globe,C1BMLP000,1,2030,1e-05
Globe,C1BMLP000,1,2031,1e-05
Globe,C1BMLP000,1,2032,1e-05
Globe,C1BMLP000,1,2033,1e-05
Globe,C1BMLP000,1,2034,1e-05
Globe,C1BMLP000,1,2035,1e-05
Globe,C1BMLP000,1,2036,1e-05
Globe,C1BMLP000,1,2037,1e-05
Globe,C1BMLP000,1,2038,1e-05
Globe,C1BMLP000,1,2039,1e-05
Globe,C1BMLP000,1,2040,1e-05
Globe,C1BMLP000,1,2041,1e-05
Globe,C1BMLP000,1,2042,1e-05
Globe,C1BMLP000,1,2043,1e-05
Globe,C1BMLP000,1,2044,1e-05
Globe,C1BMLP000,1,2045,1e-05
Globe,C1BMLP000,1,2046,1e-05
Globe,C1BMLP000,1,2047,1e-05
Globe,C1BMLP000,1,2048,1e-05
Globe,C1BMLP000,1,2049,1e-05
Globe,C1BMLP000,1,2050,1e-05
Globe,C1BMLP000,1,2051,1e-05
Globe,C1BMLP000,1,2052,1e-05
Globe,C1BMLP000,1,2053,1e-05
Globe,C1BMLP000,1,2054,1e-05
Globe,C1BMLP000,1,2055,1e-05
Globe,C1BMLP000,1,2056,1e-05
Globe,C1BMLP000,1,2057,1e-05
Globe,C1BMLP000,1,2058,1e-05
Globe,C1BMLP000,1,2059,1e-05
Globe,C1BMLP000,1,2060,1e-05
Globe,C1BMLP000,2,2010,10000000.0
Globe,C1BMLP000,2,2011,10000000.0
Globe,C1BMLP000,2,2012,10000000.0
Globe,C1BMLP000,2,2013,10000000.0
Globe,C1BMLP000,2,2014,10000000.0
Globe,C1BMLP000,2,2015,10000000.0
Globe,C1BMLP000,2,2016,10000000.0
Globe,C1BMLP000,2,2017,10000000.0
Globe,C1BMLP000,2,2018,10000000.0
Globe,C1BMLP000,2,2019,10000000.0
Globe,C1BMLP000,2,2020,10000000.0
Globe,C1BMLP000,2,2021,10000000.0
Globe,C1BMLP000,2,2022,10000000.0
Globe,C1BMLP000,2,2023,10000000.0
Globe,C1BMLP000,2,2024,10000000.0
Globe,C1BMLP000,2,2025,10000000.0
Globe,C1BMLP000,2,2026,10000000.0
Globe,C1BMLP000,2,2027,10000000.0
Globe,C1BMLP000,2,2028,10000000.0
Globe,C1BMLP000,2,2029,10000000.0
Globe,C1BMLP000,2,2030,10000000.0
Globe,C1BMLP000,2,2031,10000000.0
Globe,C1BMLP000,2,2032,10000000.0
Globe,C1BMLP000,2,2033,10000000.0
Globe,C1BMLP000,2,2034,10000000.0
Globe,C1BMLP000,2,2035,10000000.0
Globe,C1BMLP000,2,2036,10000000.0
Globe,C1BMLP000,2,2037,10000000.0
Globe,C1BMLP000,2,2038,10000000.0
Globe,C1BMLP000,2,2039,10000000.0
Globe,C1BMLP000,2,2040,10000000.0
Globe,C1BMLP000,2,2041,10000000.0
Globe,C1BMLP000,2,2042,10000000.0
Globe,C1BMLP000,2,2043,10000000.0
Globe,C1BMLP000,2,2044,10000000.0
Globe,C1BMLP000,2,2045,10000000.0
Globe,C1BMLP000,2,2046,10000000.0
Globe,C1BMLP000,2,2047,10000000.0
Globe,C1BMLP000,2,2048,10000000.0
Globe,C1BMLP000,2,2049,10000000.0
Globe,C1BMLP000,2,2050,10000000.0
Globe,C1BMLP000,2,2051,10000000.0
Globe,C1BMLP000,2,2052,10000000.0
Globe,C1BMLP000,2,2053,10000000.0
Globe,C1BMLP000,2,2054,10000000.0
Globe,C1BMLP000,2,2055,10000000.0
Globe,C1BMLP000,2,2056,10000000.0
Globe,C1BMLP000,2,2057,10000000.0
Globe,C1BMLP000,2,2058,10000000.0
Globe,C1BMLP000,2,2059,10000000.0
Globe,C1BMLP000,2,2060,10000000.0
Globe,C1BMSCP00,1,2010,1e-05
Globe,C1BMSCP00,1,2011,1e-05
Globe,C1BMSCP00,1,2012,1e-05
Globe,C1BMSCP00,1,2013,1e-05
Globe,C1BMSCP00,1,2014,1e-05
Globe,C1BMSCP00,1,2015,1e-05
Globe,C1BMSCP00,1,2016,1e-05
Globe,C1BMSCP00,1,2017,1e-05
Globe,C1BMSCP00,1,2018,1e-05
Globe,C1BMSCP00,1,2019,1e-05
Globe,C1BMSCP00,1,2020,1e-05
Globe,C1BMSCP00,1,2021,1e-05
Globe,C1BMSCP00,1,2022,1e-05
Globe,C1BMSCP00,1,2023,1e-05
Globe,C1BMSCP00,1,2024,1e-05
Globe,C1BMSCP00,1,2025,1e-05
Globe,C1BMSCP00,1,2026,1e-05
Globe,C1BMSCP00,1,2027,1e-05
Globe,C1BMSCP00,1,2028,1e-05
Globe,C1BMSCP00,1,2029,1e-05
Globe,C1BMSCP00,1,2030,1e-05
Globe,C1BMSCP00,1,2031,1e-05
Globe,C1BMSCP00,1,2032,1e-05
Globe,C1BMSCP00,1,2033,1e-05
Globe,C1BMSCP00,1,2034,1e-05
Globe,C1BMSCP00,1,2035,1e-05
Globe,C1BMSCP00,1,2036,1e-05
Globe,C1BMSCP00,1,2037,1e-05
Globe,C1BMSCP00,1,2038,1e-05
Globe,C1BMSCP00,1,2039,1e-05
Globe,C1BMSCP00,1,2040,1e-05
Globe,C1BMSCP00,1,2041,1e-05
Globe,C1BMSCP00,1,2042,1e-05
Globe,C1BMSCP00,1,2043,1e-05
Globe,C1BMSCP00,1,2044,1e-05
Globe,C1BMSCP00,1,2045,1e-05
Globe,C1BMSCP00,1,2046,1e-05
Globe,C1BMSCP00,1,2047,1e-05
Globe,C1BMSCP00,1,2048,1e-05
Globe,C1BMSCP00,1,2049,1e-05
Globe,C1BMSCP00,1,2050,1e-05
Globe,C1BMSCP00,1,2051,1e-05
Globe,C1BMSCP00,1,2052,1e-05
Globe,C1BMSCP00,1,2053,1e-05
Globe,C1BMSCP00,1,2054,1e-05
Globe,C1BMSCP00,1,2055,1e-05
Globe,C1BMSCP00,1,2056,1e-05
Globe,C1BMSCP00,1,2057,1e-05
Globe,C1BMSCP00,1,2058,1e-05
Globe,C1BMSCP00,1,2059,1e-05
Globe,C1BMSCP00,1,2060,1e-05
Globe,C1BMSCP00,2,2010,1e-05
Globe,C1BMSCP00,2,2011,1e-05
Globe,C1BMSCP00,2,2012,1e-05
Globe,C1BMSCP00,2,2013,1e-05
Globe,C1BMSCP00,2,2014,1e-05
Globe,C1BMSCP00,2,2015,1e-05
Globe,C1BMSCP00,2,2016,1e-05
Globe,C1BMSCP00,2,2017,1e-05
Globe,C1BMSCP00,2,2018,1e-05
Globe,C1BMSCP00,2,2019,1e-05
Globe,C1BMSCP00,2,2020,1e-05
Globe,C1BMSCP00,2,2021,1e-05
Globe,C1BMSCP00,2,2022,1e-05
Globe,C1BMSCP00,2,2023,1e-05
Globe,C1BMSCP00,2,2024,1e-05
Globe,C1BMSCP00,2,2025,1e-05
Globe,C1BMSCP00,2,2026,1e-05
Globe,C1BMSCP00,2,2027,1e-05
Globe,C1BMSCP00,2,2028,1e-05
Globe,C1BMSCP00,2,2029,1e-05
Globe,C1BMSCP00,2,2030,1e-05
Globe,C1BMSCP00,2,2031,1e-05
Globe,C1BMSCP00,2,2032,1e-05
Globe,C1BMSCP00,2,2033,1e-05
Globe,C1BMSCP00,2,2034,1e-05
Globe,C1BMSCP00,2,2035,1e-05
Globe,C1BMSCP00,2,2036,1e-05
Globe,C1BMSCP00,2,2037,1e-05
Globe,C1BMSCP00,2,2038,1e-05
Globe,C1BMSCP00,2,2039,1e-05
Globe,C1BMSCP00,2,2040,1e-05
Globe,C1BMSCP00,2,2041,1e-05
Globe,C1BMSCP00,2,2042,1e-05
Globe,C1BMSCP00,2,2043,1e-05
Globe,C1BMSCP00,2,2044,1e-05
Globe,C1BMSCP00,2,2045,1e-05
Globe,C1BMSCP00,2,2046,1e-05
Globe,C1BMSCP00,2,2047,1e-05
Globe,C1BMSCP00,2,2048,1e-05
Globe,C1BMSCP00,2,2049,1e-05
Globe,C1BMSCP00,2,2050,1e-05
Globe,C1BMSCP00,2,2051,1e-05
Globe,C1BMSCP00,2,2052,1e-05
Globe,C1BMSCP00,2,2053,1e-05
Globe,C1BMSCP00,2,2054,1e-05
Globe,C1BMSCP00,2,2055,1e-05
Globe,C1BMSCP00,2,2056,1e-05
Globe,C1BMSCP00,2,2057,1e-05
Globe,C1BMSCP00,2,2058,1e-05
Globe,C1BMSCP00,2,2059,1e-05
Globe,C1BMSCP00,2,2060,1e-05
Globe,C1CO00I00,1,2010,4.33
Globe,C1CO00I00,1,2011,4.236
Globe,C1CO00I00,1,2012,4.142
Globe,C1CO00I00,1,2013,4.048
Globe,C1CO00I00,1,2014,3.954
Globe,C1CO00I00,1,2015,3.86
Globe,C1CO00I00,1,2016,3.896
Globe,C1CO00I00,1,2017,3.932
Globe,C1CO00I00,1,2018,3.968
Globe,C1CO00I00,1,2019,4.004
Globe,C1CO00I00,1,2020,4.04
Globe,C1CO00I00,1,2021,4.068
Globe,C1CO00I00,1,2022,4.096
Globe,C1CO00I00,1,2023,4.124
Globe,C1CO00I00,1,2024,4.152
Globe,C1CO00I00,1,2025,4.18
Globe,C1CO00I00,1,2026,4.204
Globe,C1CO00I00,1,2027,4.228
Globe,C1CO00I00,1,2028,4.252
Globe,C1CO00I00,1,2029,4.276
Globe,C1CO00I00,1,2030,4.3
Globe,C1CO00I00,1,2031,4.318
Globe,C1CO00I00,1,2032,4.336
Globe,C1CO00I00,1,2033,4.354
Globe,C1CO00I00,1,2034,4.372
Globe,C1CO00I00,1,2035,4.39
Globe,C1CO00I00,1,2036,4.39
Globe,C1CO00I00,1,2037,4.39
Globe,C1CO00I00,1,2038,4.39
Globe,C1CO00I00,1,2039,4.39
Globe,C1CO00I00,1,2040,4.39
Globe,C1CO00I00,1,2041,4.39
Globe,C1CO00I00,1,2042,4.39
Globe,C1CO00I00,1,2043,4.39
Globe,C1CO00I00,1,2044,4.39
Globe,C1CO00I00,1,2045,4.39
Globe,C1CO00I00,1,2046,4.39
Globe,C1CO00I00,1,2047,4.39
Globe,C1CO00I00,1,2048,4.39
Globe,C1CO00I00,1,2049,4.39
Globe,C1CO00I00,1,2050,4.39
Globe,C1CO00I00,1,2051,4.39
Globe,C1CO00I00,1,2052,4.39
Globe,C1CO00I00,1,2053,4.39
Globe,C1CO00I00,1,2054,4.39
Globe,C1CO00I00,1,2055,4.39
Globe,C1CO00I00,1,2056,4.39
Globe,C1CO00I00,1,2057,4.39
Globe,C1CO00I00,1,2058,4.39
Globe,C1CO00I00,1,2059,4.39
Globe,C1CO00I00,1,2060,4.39
Globe,C1CO00I00,2,2010,10000000.0
Globe,C1CO00I00,2,2011,10000000.0
Globe,C1CO00I00,2,2012,10000000.0
Globe,C1CO00I00,2,2013,10000000.0
Globe,C1CO00I00,2,2014,10000000.0
Globe,C1CO00I00,2,2015,10000000.0
Globe,C1CO00I00,2,2016,10000000.0
Globe,C1CO00I00,2,2017,10000000.0
Globe,C1CO00I00,2,2018,10000000.0
Globe,C1CO00I00,2,2019,10000000.0
Globe,C1CO00I00,2,2020,10000000.0
Globe,C1CO00I00,2,2021,10000000.0
Globe,C1CO00I00,2,2022,10000000.0
Globe,C1CO00I00,2,2023,10000000.0
Globe,C1CO00I00,2,2024,10000000.0
Globe,C1CO00I00,2,2025,10000000.0
Globe,C1CO00I00,2,2026,10000000.0
Globe,C1CO00I00,2,2027,10000000.0
Globe,C1CO00I00,2,2028,10000000.0
Globe,C1CO00I00,2,2029,10000000.0
Globe,C1CO00I00,2,2030,10000000.0
Globe,C1CO00I00,2,2031,10000000.0
Globe,C1CO00I00,2,2032,10000000.0
Globe,C1CO00I00,2,2033,10000000.0
Globe,C1CO00I00,2,2034,10000000.0
Globe,C1CO00I00,2,2035,10000000.0
Globe,C1CO00I00,2,2036,10000000.0
Globe,C1CO00I00,2,2037,10000000.0
Globe,C1CO00I00,2,2038,10000000.0
Globe,C1CO00I00,2,2039,10000000.0
Globe,C1CO00I00,2,2040,10000000.0
Globe,C1CO00I00,2,2041,10000000.0
Globe,C1CO00I00,2,2042,10000000.0
Globe,C1CO00I00,2,2043,10000000.0
Globe,C1CO00I00,2,2044,10000000.0
Globe,C1CO00I00,2,2045,10000000.0
